"강원","사립",3,27,700,342,30,21,8,2,170,77,80,35,32,32,0,3,29,791,395,33,21,9,3,156,88,90,42,32,32,0,3,30,796,375,34,20,8,3,166,72,97,50,31,31,0,3,33,873,432,37,23,8,2,184,90,93,40,50,49,1,3,34,927,459,54,35,8,2,195,98,100,50,52,51,1,3,34,865,420,41,24,8,2,159,75,122,58,52,52,-,3,36,853,413,40,28,9,2,204,96,113,55,52,52,-,3,36,912,427,43,30,9,2,202,97,104,58,53,53,-,3,36,892,419,44,34,10,3,181,89,116,51,84,37,6,25,16,3,36,929,445,44,33,10,3,204,101,112,51,84,37,6,25,16,3,37,969,464,46,33,11,3,290,152,98,50,84,37,6,25,16,3,37,985,489,44,29,10,2,179,92,113,53,83,36,6,25,16,3,37,968,481,45,31,11,2,170,74,154,64,87,37,10,24,16,3,37,973,505,43,32,11,2,176,87,121,52,87,37,10,24,16
"충북","계",254,4259,120998,57687,5664,3864,1296,536,19145,9111,21307,9955,4619,4600,19,256,4215,116711,55657,5864,4111,1202,466,17148,8209,21497,10117,4217,4216,1,258,4204,110757,52979,5943,4251,1239,499,14932,7161,21143,10000,4240,4238,2,259,4115,105026,50112,5920,4244,1240,516,14874,7088,20812,10154,4338,4324,14,260,4297,99902,47681,6296,4533,1228,539,14635,6982,19902,9449,4455,4442,13,259,4244,94507,45134,6384,4614,1173,516,13487,6495,19084,9142,4417,4383,34,259,4170,88860,42680,6360,4601,1111,514,13692,6706,19164,9116,4394,4352,42,259,4166,86508,41556,6482,4677,1136,553,15182,7308,17237,8271,4556,4519,37,260,4240,85290,41049,6550,4681,1135,572,14178,6846,14943,7106,5777,4520,263,976,18,260,4260,84052,40456,6586,4687,1095,566,13756,6650,14688,7013,5739,4517,236,974,12,259,4257,84240,40656,6590,4667,1076,581,14535,7007,14361,6815,5774,4580,212,975,7,258,4281,85344,41335,6646,4708,1078,567,14527,7117,13238,6375,5908,4706,220,974,8,259,4299,86709,42064,6675,4702,1111,593,14783,7284,13467,6569,6097,4811,254,1024,8,258,4297,85135,41404,6727,4751,1103,591,13428,6552,14950,7186,6170,4887,257,1014,12
"충북","국립",2,41,1163,557,54,21,6,2,180,81,210,102,40,40,0,2,47,1222,590,59,28,6,2,184,88,220,103,47,47,0,2,46,1219,614,59,28,6,2,188,104,218,101,46,46,0,2,45,1220,617,59,26,2,1,193,95,228,117,46,46,0,2,45,1180,594,59,29,2,1,184,92,218,107,46,46,-,2,45,1123,571,59,30,2,1,157,85,212,108,46,46,-,2,45,1073,542,59,28,3,1,163,78,213,109,46,46,-,2,45,1056,529,59,21,4,1,175,86,186,92,53,52,1,2,45,1014,507,59,24,4,2,161,76,180,90,67,54,-,12,1,2,45,981,490,59,24,4,2,171,83,185,94,67,54,-,12,1,2,45,974,491,59,27,3,3,167,90,173,91,67,54,-,12,1,2,45,951,467,59,27,5,2,144,71,142,80,67,54,0,12,1,2,45,974,476,59,26,5,3,164,79,149,70,67,55,0,12,0,2,45,955,471,59,21,5,3,146,77,171,82,72,59,-,13,-
"충북","공립",251,4210,119655,57050,5601,3839,1287,534,18925,9015,21062,9830,4567,4548,19,253,4160,115275,54974,5796,4079,1193,464,16900,8095,21241,10000,4162,4161,1,255,4149,109300,52255,5874,4218,1230,497,14689,7030,20897,9886,4185,4183,2,256,4060,103524,49362,5850,4212,1235,515,14613,6957,20563,10028,4282,4268,14,257,4241,98408,46937,6224,4497,1223,538,14379,6854,19648,9323,4398,4385,13,256,4187,93032,44392,6310,4576,1168,515,13258,6374,18854,9026,4360,4326,34,256,4113,87426,41959,6287,4567,1105,513,13457,6591,18902,8982,4337,4295,42,256,4109,85090,40851,6410,4649,1129,552,14935,7188,16995,8157,4492,4456,36,257,4183,83902,40355,6478,4651,1128,570,13945,6737,14726,7002,5687,4454,259,958,16,257,4203,82699,39787,6513,4655,1088,564,13517,6534,14446,6886,5649,4451,232,956,10,256,4199,82860,39967,6515,4631,1070,578,14272,6872,14133,6700,5671,4513,202,950,6,255,4222,83970,40663,6568,4670,1070,565,14287,6999,13044,6267,5805,4638,212,948,7,256,4239,85280,41370,6598,4667,1103,590,14523,7156,13262,6469,5994,4741,246,999,8,255,4236,83676,40677,6649,4720,1095,588,13186,6422,14728,7081,6063,4812,250,989,12
"충북","사립",1,8,180,80,9,4,3,0,40,15,35,23,12,12,0,1,8,214,93,9,4,3,0,64,26,36,14,8,8,0,1,9,238,110,10,5,3,0,55,27,28,13,9,9,0,1,10,282,133,11,6,3,0,68,36,21,9,10,10,0,1,11,314,150,13,7,3,-,72,36,36,19,11,11,-,1,12,352,171,15,8,3,-,72,36,18,8,11,11,-,1,12,361,179,14,6,3,-,72,37,49,25,11,11,-,1,12,362,176,13,7,3,-,72,34,56,22,11,11,-,1,12,374,187,13,6,3,-,72,33,37,14,23,12,4,6,1,1,12,372,179,14,8,3,-,68,33,57,33,23,12,4,6,1,1,13,406,198,16,9,3,-,96,45,55,24,36,13,10,13,-,1,14,423,205,19,11,3,0,96,47,52,28,36,14,8,14,0,1,15,455,218,18,9,3,0,96,49,56,30,36,15,8,13,0,1,16,504,256,19,10,3,-,96,53,51,23,35,16,7,12,-
"충남","계",429,5692,153984,73597,7961,5152,1858,922,25195,12056,26126,12185,6083,6035,48,430,5742,150382,72240,8270,5435,1723,812,22830,11063,26554,12604,6035,5995,40,432,5829,143961,68984,8416,5609,1716,810,19709,9266,26135,12493,6091,6078,13,430,5808,138404,66267,8471,5690,1716,811,19765,9509,26125,12630,6005,5987,18,430,5862,132962,63751,8774,5985,1690,824,19771,9500,25719,12352,6129,6098,31,427,5867,127260,61132,8877,6089,1735,848,18648,9080,24911,11897,6167,6115,52,406,5531,116216,55904,8573,5865,1577,791,18687,8979,24502,11750,5839,5795,44,405,5577,115056,55257,8717,5928,1606,816,20614,9925,22058,10728,5903,5859,44,405,5580,115484,55653,8682,5860,1535,820,19725,9573,19181,9080,7957,5753,463,1640,101,405,5656,115309,55700,8829,5896,1533,832,19056,9222,19403,9326,8078,5955,392,1648,83,407,5767,116963,56463,8914,5945,1428,872,20489,9853,19128,9210,8345,6205,363,1697,80,409,5925,120152,57939,9203,6140,1379,861,20680,9950,18028,8744,8565,6361,404,1714,86,409,6007,122424,59199,9250,6174,1372,865,21069,10337,18920,9053,8720,6507,379,1759,75,410,5961,120115,58242,9264,6163,1376,880,18966,9251,20791,9970,8678,6466,386,1748,78
"충남","국립",1,25,736,379,33,22,2,0,112,56,119,58,25,25,0,1,25,713,357,32,21,2,0,112,56,124,69,25,25,0,1,25,707,353,32,18,2,0,112,56,118,63,25,25,0,1,25,675,338,32,18,2,0,96,48,124,63,25,25,0,1,25,642,324,32,18,2,-,96,48,124,61,25,25,-,1,25,623,312,32,18,3,1,96,48,124,64,25,25,-,1,25,604,302,32,17,5,2,96,48,109,54,25,25,-,1,25,588,295,32,19,3,1,96,48,109,55,25,25,-,1,25,558,279,32,15,3,-,96,48,112,54,36,25,-,11,-,1,25,568,281,32,15,2,-,96,48,89,44,36,25,-,11,-,1,25,574,287,32,17,1,-,96,55,87,47,36,25,-,11,-,1,25,549,278,32,16,2,1,80,40,93,43,36,25,0,11,0,1,25,530,262,32,15,2,1,80,40,92,45,36,25,0,11,0,1,25,519,260,33,14,2,1,80,40,87,40,36,25,-,11,-
"충남","공립",427,5661,153119,73151,7919,5122,1855,922,25050,11978,25992,12119,6052,6004,48,428,5711,149519,71811,8231,5409,1719,812,22689,10993,26408,12525,6004,5964,40,430,5798,143080,68543,8375,5584,1712,810,19563,9194,26004,12427,6060,6047,13,428,5777,137542,65831,8430,5667,1712,810,19635,9444,25986,12560,5974,5956,18,428,5831,132144,63334,8733,5962,1686,823,19641,9432,25565,12273,6098,6067,31,425,5836,126458,60725,8834,6065,1730,846,18518,9013,24758,11820,6136,6084,52,404,5500,115423,55501,8531,5843,1570,788,18557,8913,24372,11684,5808,5764,44,403,5546,114267,54858,8676,5903,1601,814,20488,9863,21928,10659,5872,5828,44,403,5549,114738,55273,8639,5838,1530,819,19599,9509,19036,9010,7906,5722,463,1620,101,403,5625,114561,55330,8787,5872,1529,831,18929,9162,19282,9263,8027,5924,392,1628,83,405,5736,116232,56089,8872,5920,1425,871,20363,9780,19009,9146,8294,6174,363,1677,80,407,5894,119432,57567,9161,6116,1375,859,20570,9895,17911,8685,8514,6330,404,1694,86,407,5976,121728,58850,9207,6150,1368,863,20960,10286,18809,8999,8669,6476,379,1739,75,408,5930,119434,57904,9222,6143,1372,878,18857,9204,20675,9914,8631,6435,383,1735,78
"충남","사립",1,6,129,67,9,8,1,0,33,22,15,8,6,6,0,1,6,150,72,7,5,2,0,29,14,22,10,6,6,0,1,6,174,88,9,7,2,0,34,16,13,3,6,6,0,1,6,187,98,9,5,2,1,34,17,15,7,6,6,0,1,6,176,93,9,5,2,1,34,20,30,18,6,6,-,1,6,179,95,11,6,2,1,34,19,29,13,6,6,-,1,6,189,101,10,5,2,1,34,18,21,12,6,6,-,1,6,201,104,9,6,2,1,30,14,21,14,6,6,-,1,6,188,101,11,7,2,1,30,16,33,16,15,6,-,9,-,1,6,180,89,10,9,2,1,31,12,32,19,15,6,-,9,-,1,6,157,87,10,8,2,1,30,18,32,17,15,6,-,9,-,1,6,171,94,10,8,2,1,30,15,24,16,15,6,0,9,0,1,6,166,87,11,9,2,1,29,11,19,9,15,6,0,9,0,1,6,162,78,9,6,2,1,29,7,29,16,11,6,3,2,-
"전북","계",420,5744,149721,71863,7718,4766,1496,693,23457,11305,26303,12638,6226,6179,47,420,5672,143293,69168,7866,5058,1428,636,20920,10133,26271,12515,6198,6119,79,417,5537,135336,64998,7839,5204,1410,637,18058,8509,25455,12274,6107,6043,64,413,5487,126869,61069,7922,5304,1372,634,17710,8586,24876,11935,5967,5891,76,414,5370,119592,57660,8053,5484,1414,685,17001,8243,24274,11703,5977,5872,105,413,5284,112640,54212,8040,5564,1464,726,15764,7490,22911,11061,5874,5787,87,414,5276,105135,50607,8065,5661,1621,733,15658,7570,23330,11245,5835,5741,94,414,5165,101860,48971,7989,5671,1633,741,17347,8456,20735,10118,5795,5737,58,415,5142,100260,48400,8017,5771,1613,750,16314,7894,18173,8546,7663,5498,484,1591,90,416,5071,97895,47261,8002,5783,1565,761,15540,7556,17814,8647,7747,5524,470,1661,92,419,5058,97383,47050,8024,5862,1529,751,16438,7974,17031,8225,7856,5679,441,1642,94,419,5110,97606,47395,8126,5970,1490,739,16399,8067,15864,7513,7935,5785,449,1612,89,419,5147,97731,47421,8179,6003,1484,764,16256,7842,15751,7642,8034,5915,437,1601,81,421,5128,94661,45911,8256,6072,1502,782,14478,7029,17244,8389,8063,5971,425,1592,75
"전북","국립",2,38,1063,533,50,24,4,2,180,90,168,85,41,37,4,2,37,1065,536,52,27,3,3,180,90,171,86,41,37,4,2,38,1078,540,53,29,3,2,182,92,173,88,41,37,4,2,37,1078,535,51,31,3,1,180,90,177,90,41,37,4,2,38,1073,537,52,29,4,2,180,90,177,89,41,37,4,2,38,1077,537,52,25,4,2,180,90,169,87,42,38,4,2,38,1062,530,51,22,4,1,168,84,175,86,42,38,4,2,37,1035,516,51,24,1,-,159,80,181,90,42,38,4,2,38,995,491,52,23,4,1,144,72,169,84,45,38,2,5,-,2,38,951,474,51,19,3,1,145,72,175,86,45,38,2,5,-,2,38,927,461,51,18,3,2,146,73,169,85,45,38,2,5,-,2,38,900,452,51,22,2,2,146,73,170,83,45,38,2,5,0,2,38,881,444,52,26,3,3,145,73,159,79,45,38,2,5,0,2,38,868,437,52,26,3,2,145,72,156,79,45,38,2,5,-
"전북","공립",418,5706,148658,71330,7668,4742,1492,691,23277,11215,26135,12553,6185,6142,43,418,5635,142228,68632,7814,5031,1425,633,20740,10043,26100,12429,6157,6082,75,415,5499,134258,64458,7786,5175,1407,635,17876,8417,25282,12186,6066,6006,60,411,5450,125791,60534,7871,5273,1369,633,17530,8496,24699,11845,5926,5854,72,412,5332,118519,57123,8001,5455,1410,683,16821,8153,24097,11614,5936,5835,101,411,5246,111563,53675,7988,5539,1460,724,15584,7400,22742,10974,5832,5749,83,412,5238,104073,50077,8014,5639,1617,732,15490,7486,23155,11159,5793,5703,90,412,5128,100825,48455,7938,5647,1632,741,17188,8376,20554,10028,5753,5699,54,413,5104,99265,47909,7965,5748,1609,749,16170,7822,18004,8462,7618,5460,482,1586,90,414,5033,96944,46787,7951,5764,1562,760,15395,7484,17639,8561,7702,5486,468,1656,92,417,5020,96456,46589,7973,5844,1526,749,16292,7901,16862,8140,7811,5641,439,1637,94,417,5072,96706,46943,8075,5948,1488,737,16253,7994,15694,7430,7890,5747,447,1607,89,417,5109,96850,46977,8127,5977,1481,761,16111,7769,15592,7563,7989,5877,435,1596,81,419,5090,93793,45474,8204,6046,1499,780,14333,6957,17088,8310,8018,5933,423,1587,75
"전북","사립",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전남","계",453,6346,148376,71332,8389,4676,2157,748,23462,11231,25488,12030,6466,6440,26,453,6205,141424,67999,8627,5003,2007,634,20510,9768,25940,12404,6407,6371,36,437,6021,132503,63509,8580,5034,1990,673,17391,8306,25099,12037,6215,6174,41,433,5748,123912,59366,8284,4882,1979,683,17002,8170,24552,11901,6121,6099,22,429,5624,115550,55230,8269,4928,1943,725,16077,7700,23433,11327,6098,6074,24,427,5424,107133,51358,8179,4924,1979,723,14703,7206,22640,10796,6011,5981,30,426,5213,99206,47722,8130,4900,1946,732,14989,7279,22612,10758,5846,5813,33,424,5096,95720,46255,8046,4810,1954,724,16377,7966,19684,9360,5723,5685,38,426,5041,94368,45587,8026,4781,1910,748,15378,7370,16992,8139,8138,5534,445,2074,85,427,5005,92981,45044,7968,4756,1833,742,15033,7370,16692,8025,8144,5584,416,2057,87,430,5032,93233,45200,7965,4778,1806,742,15982,7627,16045,7652,8289,5690,414,2099,86,429,5077,94134,45845,8028,4884,1767,772,16022,7975,14693,7141,8510,5858,454,2107,91,429,5151,94952,46401,8121,4956,1781,786,16147,7999,15143,7382,8470,5899,438,2040,93,429,5183,92405,45215,8290,5092,1780,831,14295,6980,16479,7999,8432,5921,438,1987,86
"전남","국립",1,19,489,251,28,9,2,1,84,42,83,41,19,19,0,1,19,503,256,28,8,2,0,84,42,69,36,19,19,0,1,19,500,251,29,12,2,0,84,42,83,46,19,19,0,1,19,498,246,26,11,2,0,84,42,83,42,19,19,0,1,19,496,244,26,9,2,-,84,42,84,41,19,19,-,1,19,498,245,26,8,2,-,84,42,80,40,19,19,-,1,19,486,237,26,10,2,-,84,42,81,39,19,19,-,1,19,488,248,26,9,2,-,84,42,78,38,19,19,-,1,19,484,246,26,7,2,-,84,42,79,37,34,19,3,12,-,1,19,470,239,27,9,1,-,72,37,73,35,35,19,3,13,-,1,19,457,228,26,12,4,-,72,36,74,40,35,19,3,13,-,1,19,446,221,26,10,2,0,72,36,75,43,35,19,3,13,0,1,19,444,224,26,11,2,1,72,35,70,31,34,19,3,12,0,1,19,440,227,26,12,2,1,72,36,75,38,34,19,3,12,-
"전남","공립",449,6211,143985,69212,8208,4593,2133,740,22896,10964,24574,11622,6331,6305,26,449,6081,137406,66072,8458,4926,1986,630,20049,9541,25089,11987,6283,6247,36,433,5905,128883,61777,8419,4959,1969,669,17003,8107,24236,11615,6099,6058,41,429,5643,120805,57886,8138,4810,1959,680,16658,7998,23698,11478,6016,5994,22,425,5525,112836,53944,8135,4861,1924,722,15741,7535,22739,11002,5997,5973,24,423,5337,104797,50218,8056,4861,1961,720,14402,7049,21971,10490,5921,5891,30,422,5138,97225,46761,8021,4843,1929,729,14740,7162,22030,10493,5765,5732,33,420,5026,93933,45399,7945,4757,1938,721,16100,7842,19216,9137,5628,5590,38,422,4975,92723,44805,7929,4735,1894,745,15140,7252,16619,7953,7977,5445,424,2023,85,423,4936,91328,44242,7871,4707,1819,738,14764,7228,16373,7877,7998,5515,393,2003,87,426,4963,91543,44377,7869,4727,1789,738,15658,7469,15739,7512,8140,5614,391,2049,86,425,5007,92396,45004,7932,4833,1753,768,15718,7821,14411,7000,8359,5781,433,2054,91,425,5080,93136,45519,8022,4901,1766,781,15812,7836,14872,7265,8320,5822,417,1988,93,425,5111,90585,44315,8190,5039,1764,825,13982,6825,16177,7862,8282,5843,417,1936,86
"전남","사립",3,116,3902,1869,153,74,22,7,482,225,831,367,116,116,0,3,105,3515,1671,141,69,19,4,377,185,782,381,105,105,0,3,97,3120,1481,132,63,19,4,304,157,780,376,97,97,0,3,86,2609,1234,120,61,18,3,260,130,771,381,86,86,0,3,80,2218,1042,108,58,17,3,252,123,610,284,82,82,-,3,68,1838,895,97,55,16,3,217,115,589,266,71,71,-,3,56,1495,724,83,47,15,3,165,75,501,226,62,62,-,3,51,1299,608,75,44,14,3,193,82,390,185,76,76,-,3,47,1161,536,71,39,14,3,154,76,294,149,127,70,18,39,-,3,50,1183,563,70,40,13,4,197,105,246,113,111,50,20,41,-,3,50,1233,595,70,39,13,4,252,122,232,100,114,57,20,37,-,3,51,1292,620,70,41,12,4,232,118,207,98,116,58,18,40,0,3,52,1372,658,73,44,13,4,263,128,201,86,116,58,18,40,0,3,53,1380,673,74,41,14,5,241,119,227,99,116,59,18,39,-
"경북","계",500,7454,196170,92081,9989,5816,2272,947,31510,14755,34004,15356,7448,7429,19,497,7296,187309,88297,10210,6057,2151,885,27559,12988,34204,15731,7287,7273,14,496,7203,175577,82885,10263,6152,2070,885,23352,10925,32932,15423,7217,7203,14,494,7057,164230,77367,10352,6257,2096,894,23197,10979,32778,15591,7208,7177,31,491,6964,155146,73054,10482,6404,2015,888,22068,10373,30298,14334,7123,7106,17,484,6644,144918,68477,10190,6319,2034,907,20708,9944,30179,14190,6939,6908,31,477,6404,135237,64015,10015,6278,1946,886,21074,10052,30047,14046,6721,6692,29,478,6331,131307,62239,10036,6357,1949,895,22931,10988,26155,12364,6758,6724,34,476,6305,129743,61816,10059,6392,1861,884,22955,11025,22591,10564,9216,6601,474,2036,105,469,6242,127825,60990,10016,6412,1962,912,20880,9987,22600,10699,9296,6639,481,2077,99,468,6211,127642,61104,10021,6419,1886,911,21793,10508,21526,10126,9379,6655,534,2083,107,470,6291,129290,61963,10168,6527,1861,893,22226,10699,20239,9656,9515,6782,543,2083,107,471,6433,131374,63182,10257,6560,1884,920,22942,11028,20537,9764,9645,6987,566,2001,91,473,6407,129079,62083,10324,6570,1827,926,20676,9979,22516,10862,9766,7092,585,2002,87
"경북","국립",1,19,556,284,27,10,2,1,82,40,85,44,19,19,0,1,19,547,278,26,9,2,1,80,40,89,42,19,19,0,1,19,535,262,26,11,2,1,82,34,90,46,19,19,0,1,19,529,268,27,11,2,1,85,46,94,49,19,19,0,1,19,509,248,26,8,2,1,84,42,96,54,19,19,-,1,19,479,238,26,9,2,1,84,41,91,43,19,19,-,1,19,475,245,26,12,1,1,72,44,75,38,19,19,-,1,19,461,239,26,12,2,1,72,39,79,41,19,19,-,1,19,458,236,26,11,1,1,72,28,69,29,22,19,-,3,-,1,19,448,221,26,11,1,1,73,38,81,48,24,19,-,5,-,1,19,435,218,26,9,1,1,72,36,82,36,24,19,-,5,-,1,19,429,219,26,8,1,1,72,41,77,39,24,19,0,5,0,1,19,429,220,26,9,1,1,72,45,67,40,24,19,0,5,0,1,19,426,209,26,11,1,1,72,30,72,38,24,19,-,5,-
"경북","공립",496,7343,192498,90382,9841,5743,2252,944,31072,14547,33303,15050,7337,7318,19,493,7192,183893,86694,10067,5990,2132,882,27188,12811,33462,15424,7183,7169,14,492,7105,172505,81443,10128,6087,2052,882,23030,10774,32176,15079,7119,7105,14,490,6968,161540,76088,10222,6192,2080,890,22891,10831,32043,15259,7119,7088,31,487,6877,152616,71848,10359,6343,2001,884,21718,10196,29679,14045,7036,7019,17,480,6559,142542,67316,10068,6256,2020,902,20331,9751,29569,13912,6854,6823,31,473,6322,132955,62891,9901,6214,1933,881,20742,9874,29531,13803,6638,6610,28,474,6245,129050,61138,9916,6291,1936,892,22526,10796,25714,12153,6672,6638,34,472,6216,127440,60697,9938,6324,1848,880,22558,10848,22199,10393,9076,6512,469,1990,105,465,6151,125470,59844,9890,6337,1949,908,20492,9794,22222,10516,9153,6549,476,2029,99,465,6121,125292,59978,9898,6351,1874,907,21396,10320,21112,9929,9234,6565,529,2033,107,467,6200,126881,60801,10041,6458,1850,889,21821,10493,19821,9459,9366,6691,537,2031,107,468,6340,128845,61964,10130,6491,1872,916,22503,10799,20171,9571,9531,6894,563,1983,91,470,6314,126523,60842,10198,6497,1817,922,20271,9784,22083,10664,9639,6997,582,1973,87
"경북","사립",3,92,3116,1415,121,63,18,2,356,168,616,262,92,92,0,3,85,2869,1325,117,58,17,2,291,137,653,265,85,85,0,3,79,2537,1180,109,54,16,2,240,117,666,298,79,79,0,3,70,2161,1011,103,54,14,3,221,102,641,283,70,70,0,3,68,2021,958,97,53,12,3,266,135,523,235,68,68,-,3,66,1897,923,96,54,12,4,293,152,519,235,66,66,-,3,63,1807,879,88,52,12,4,260,134,441,205,64,63,1,3,67,1796,862,94,54,11,2,333,153,362,170,67,67,-,3,70,1845,883,95,57,12,3,325,149,323,142,118,70,5,43,-,3,72,1907,925,100,64,12,3,315,155,297,135,119,71,5,43,-,2,71,1915,908,97,59,11,3,325,152,332,161,121,71,5,45,-,2,72,1980,943,101,61,10,3,333,165,341,158,125,72,6,47,0,2,74,2100,998,101,60,11,3,367,184,299,153,90,74,3,13,0,2,74,2130,1032,100,62,9,3,333,165,361,160,103,76,3,24,-
"경남","계",491,9035,264776,124502,12001,8420,2615,1363,42173,19820,46290,21266,9321,9300,21,498,9025,254368,120030,12488,8954,2295,1121,37299,17679,46671,21561,9301,9273,28,495,8954,240129,113769,12607,9104,2236,1128,31914,14999,45623,21059,9074,9042,32,495,8850,227813,107674,12610,9128,2288,1168,32443,15239,44342,21123,9130,9081,49,495,8817,215383,101579,13167,9602,2258,1166,31213,14718,42811,20312,9147,9078,69,491,8683,202320,95452,13286,9728,2317,1240,28835,13767,41399,19660,9007,8911,96,493,8640,190166,90065,13287,9782,2232,1179,29915,14403,41462,19410,9018,8978,40,493,8620,186973,89080,13327,9800,2257,1214,33391,16217,36615,17232,8962,8919,43,498,8703,187075,89611,13301,9789,2217,1232,31980,15525,31657,14926,11614,9122,338,2040,114,500,8742,185325,89024,13425,9867,2200,1223,30619,14752,31975,15013,11772,9193,366,2068,145,503,8870,186619,89877,13501,9910,2199,1239,32346,15546,30930,14576,12002,9443,394,2037,128,502,9022,191016,92304,13623,10048,2217,1284,32908,16054,28637,13725,12142,9609,387,2022,124,501,9161,194606,94088,13773,10188,2168,1277,33912,16397,29820,14320,12422,9848,424,2042,108,505,9141,190849,92304,13842,10222,2175,1287,29911,14518,33410,16186,12482,9970,429,1986,97
"경남","국립",1,25,762,379,31,21,4,1,128,64,127,64,25,25,0,1,25,748,374,32,24,2,0,112,56,126,62,25,25,0,1,25,737,368,32,22,3,0,112,56,127,63,25,25,0,1,25,720,360,33,22,2,0,112,56,128,64,25,25,0,1,25,701,352,32,20,3,-,112,56,128,64,25,25,-,1,25,671,335,32,20,3,-,96,48,124,64,25,25,-,1,25,640,320,33,18,3,-,96,48,126,62,25,25,-,1,25,623,311,33,16,3,-,96,48,110,55,25,25,-,1,25,602,303,33,17,4,2,96,48,111,55,34,25,-,9,-,1,25,588,295,34,18,2,1,96,48,111,55,34,25,-,9,-,1,24,573,288,35,19,2,1,96,48,109,55,34,25,-,9,-,1,25,575,288,33,15,2,0,96,48,94,47,34,25,0,9,0,1,25,573,289,35,16,2,1,97,48,94,47,34,25,0,9,0,1,25,581,291,34,14,1,-,96,48,93,47,34,25,-,9,-
"경남","공립",488,8980,263066,123663,11930,8379,2607,1361,41888,19668,46012,21132,9266,9245,21,495,8970,252707,119207,12408,8907,2286,1118,37041,17548,46393,21422,9246,9218,28,492,8899,238493,112969,12535,9063,2226,1125,31653,14882,45354,20933,9019,8987,32,492,8794,226204,106880,12536,9086,2279,1165,32182,15111,44067,20986,9074,9025,49,492,8761,213805,100792,13086,9559,2248,1162,30941,14582,42530,20182,9091,9022,69,488,8627,200754,94664,13204,9684,2307,1236,28581,13636,41130,19522,8951,8855,96,490,8583,188656,89310,13211,9741,2222,1175,29679,14279,41187,19265,8962,8922,40,490,8563,185465,88324,13251,9763,2247,1210,33152,16091,36372,17109,8906,8863,43,495,8648,185600,88862,13225,9748,2205,1226,31741,15414,31419,14819,11537,9066,331,2026,114,497,8687,183884,88311,13348,9824,2190,1218,30385,14648,31724,14886,11692,9138,359,2050,145,500,8816,185228,89207,13423,9864,2189,1234,32113,15447,30663,14443,11922,9388,387,2019,128,499,8965,189622,91632,13546,10010,2207,1280,32674,15940,28408,13607,12059,9554,386,2002,117,498,9106,193212,93415,13695,10149,2158,1271,33682,16278,29602,14211,12339,9793,423,2022,101,502,9084,189453,91637,13763,10183,2166,1282,29708,14418,33187,16067,12399,9915,428,1966,90
"경남","사립",2,30,948,460,40,20,4,1,157,88,151,70,30,30,0,2,30,913,449,48,23,7,3,146,75,152,77,30,30,0,2,30,899,432,40,19,7,3,149,61,142,63,30,30,0,2,31,889,434,41,20,7,3,149,72,147,73,31,31,0,2,31,877,435,49,23,7,4,160,80,153,66,31,31,-,2,31,895,453,50,24,7,4,158,83,145,74,31,31,-,2,32,870,435,43,23,7,4,140,76,149,83,31,31,-,2,32,885,445,43,21,7,4,143,78,133,68,31,31,-,2,30,873,446,43,24,8,4,143,63,127,52,43,31,7,5,-,2,30,853,418,43,25,8,4,138,56,140,72,46,30,7,9,-,2,30,818,382,43,27,8,4,137,51,158,78,46,30,7,9,-,2,32,819,384,44,23,8,4,138,66,135,71,49,30,1,11,7,2,30,821,384,43,23,8,5,133,71,124,62,49,30,1,11,7,2,32,815,376,45,25,8,5,107,52,130,72,49,30,1,11,7
